source_index,OG_sent,simple_sent(prompt1),simple_sent(prompt2),Prompt1,Prompt2,Model
11583,"It had a seating capacity of 250 people, and was heated by two coal stoves at either end which shared a long, black chimney.",Lulu returns with another client.,This building could hold 250 people and was heated by two coal stoves.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
147771,"In time Lulu returns with another client, the Negro (played by the singer who played the Painter, Lulu's second husband) .",The processes for encryption and decryption are similar.,"Lulu comes back with another customer, a man who is also a singer.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
7876,The processes for encryption and decryption are similar.,A DNA construct can express various proteins.,The processes for encrypting and decrypting are similar.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
104184,"A DNA construct may express wildtype protein, prevent the expression of certain genes by expressing competitors or inhibitors, or express mutant proteins, such as deletion mutations or missense mutations.",Mato Grosso do Sul is a state of Brazil.,"A DNA construct can make normal proteins, stop certain genes from working, or make abnormal proteins.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
151503,Mato Grosso do Sul is one of the states of Brazil.,Avesnes is a commune in northern France.,Mato Grosso do Sul is a state in Brazil.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
99648,Avesnes is a commune in the Pas-de-Calais department in northern France.,Arnold decided to change sides in 1779.,Avesnes is a town in northern France.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
115708,"Frustrated and bitter, Arnold decided to change sides in 1779, and opened secret negotiations with the British.",The Edinburgh Fringe is the largest performing arts festival.,"Arnold was unhappy and decided to switch sides in 1779, secretly talking to the British.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
158620,"The most famous of these events are the Edinburgh Fringe (the largest performing arts festival in the world) , the Edinburgh International Festival, the Edinburgh Military Tattoo, and the Edinburgh International Book Festival.",Shirov is noted for his attacking style.,"The most famous events in Edinburgh are the Fringe, the International Festival, the Military Tattoo, and the Book Festival.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
