source_index,OG_sent,simple_sent(prompt1),simple_sent(prompt2),Prompt1,Prompt2,Model
805,"Die Familien der damals getöteten Menschen haben nun gefordert, dass die Verantwortlichen für das Massaker endlich bestraft werden.","Die Familien der Opfer fordern, dass die Täter bestraft werden.",None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
6794,"Gesundheits-Minister Rudolf Anschober sagte nun, dass diese Regelung nicht notwendig ist.","Gesundheitsminister Anschober sagte, dass die Regelung nicht gebraucht wird.",None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
10527,Jetzt können sie auch eine Begründung dazuschreiben.,Jetzt können sie auch eine Begründung schreiben.,None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
3088,"Facebook kann gezwungen werden, Hass-Postings zu löschen.","Facebook könnte gezwungen werden, Hass-Beiträge zu löschen.",None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
4571,In diesem Teil des Kongresses haben aber die Republikaner die Mehrheit.,In diesem Teil des Kongresses haben die Republikaner die Mehrheit.,None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
5061,"Warum das hier nicht der Fall war, wird noch überprüft.","Es wird noch untersucht, warum das hier nicht so war.",None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
1060,"Die EU will verhindern, dass der Streit zwischen den USA und dem Iran noch schlimmer wird.","Die EU will verhindern, dass der Streit zwischen den USA und dem Iran schlimmer wird.",None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
7732,Damit will man auch die Eltern auf die Unfall-Gefahren für Kinder aufmerksam machen.,Eltern sollen auf Unfallgefahren für Kinder aufmerksam gemacht werden.,None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
10526,Bisher konnten Schüler ihre Lehrer nur mit Sternchen bewerten.,Bisher konnten Schüler ihre Lehrer nur mit Sternen bewerten.,None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
2215,"Bei ihrer Reise wird sie von ihrem Vater, einem Filmemacher und 2 Profi-Seglern begleitet.",Auf ihrer Reise wird sie von ihrem Vater und zwei Seglern begleitet.,None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
9734,Vor Japan sank ein Frachter mit 42 Menschen an Bord.,Ein Frachter mit 42 Menschen sank vor Japan.,None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
1541,Erklärung: Rechnungshof.,Der Rechnungshof erklärt es.,None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
10488,"Bei den Männern ging die Zahl der Raucher auf 24 Prozent zurück, bei den Frauen auf 18 Prozent.","Bei den Männern rauchen nur noch 24 Prozent, bei den Frauen 18 Prozent.",None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
1144,"Der Juni ist zwar noch nicht vorbei, aber in den nächsten Tagen kommt eine Hitzewelle mit 30 Grad und mehr.","Der Juni ist noch nicht vorbei, aber es wird bald sehr heiß.",None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
797,Liverpool gewann das Finale mit 2:0.,Liverpool gewann das Finale 2:0.,None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
8514,Das Spiel fand in Wien im Stadion von Rapid statt.,Das Spiel war im Wiener Stadion von Rapid.,None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
9870,"Er ist der erste Österreicher, dem das gelungen ist.","Er ist der erste Österreicher, dem das gelungen ist.",None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
6713,Wegen dem Corona-Virus hat am Mittwoch die Schutzmasken-Pflicht beim Einkaufen begonnen.,Wegen Corona müssen seit Mittwoch beim Einkaufen Masken getragen werden.,None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
6449,Die kommen normalerweise aus anderen Ländern nach Österreich.,Die kommen normalerweise aus dem Ausland nach Österreich.,None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
6577,Baustellen arbeiten mit strengen Schutz-Maßnahmen weiter.,Baustellen arbeiten mit strengen Schutzmaßnahmen weiter.,None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
6341,"Es starben 2 Personen in der Steiermark, 1 Person in Oberösterreich und 1 Person in Niederösterreich.","In der Steiermark, Oberösterreich und Niederösterreich sind vier Menschen gestorben.",None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
4898,Am Flughafen der Hauptstadt Manila konnten viele Flugzeuge nicht starten oder landen.,Am Flughafen von Manila konnten viele Flugzeuge nicht starten oder landen.,None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
4595,"Der 4 Jahre alte Nasenbär Fernando kam sofort, um die Leckereien vom Christbaum zu naschen.","Der 4 Jahre alte Nasenbär Fernando kam, um vom Christbaum zu essen.",None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
12788,In der Nacht auf Montag ist in der Stadt Salzburg eine junge Frau getötet worden.,In der Nacht auf Montag wurde in Salzburg eine junge Frau getötet.,None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
859,Besonders oft werden Lebensmittel oder Kleidung verschenkt.,Besonders oft werden Lebensmittel oder Kleidung verschenkt.,None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
6640,"Bisher waren Flachau, das Großarltal und das Gasteinertal unter Quarantäne.","Flachau, das Großarltal und das Gasteinertal waren bisher unter Quarantäne.",None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
10364,Djokovic verlor am Sonntag das Finale der French Open in Paris gegen Rafael Nadal.,Djokovic verlor am Sonntag das Finale der French Open gegen Rafael Nadal.,None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
1056,Vorige Woche ist es vor der Küste des Iran auf 2 Öl-Tankern zu Explosionen gekommen.,Letzte Woche gab es Explosionen auf 2 Öl-Tankern vor der Küste des Iran.,None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
94,2019 wurde der Distelfalter als häufigster Schmetterling gezählt.,2019 war der Distelfalter der häufigste Schmetterling.,None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
2983,"Der große Verlierer bei der Wahl war die FPÖ mit 17,3 Prozent der Stimmen.","Die FPÖ verlor bei der Wahl und bekam nur 17,3 Prozent der Stimmen.",None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
,,,,,,
2885,Klopp ist Trainer der englischen Fußball-Mannschaft FC Liverpool.,Klopp ist Trainer der Fußball-Mannschaft FC Liverpool.,None,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",None,ChatGPT-4o
