source_index,Column1,simple_sent(prompt1),simple_sent(prompt2),Prompt1,Prompt2,Model
8209,"Elle est bordée à l'ouest et au nord par l'Ukraine, à l'est par la Russie et au sud par la presqu'île de Crimée et la péninsule de Taman (Russie), toutes deux séparées par le détroit de Kertch qui la relie à la mer Noire.","Ce pays est entouré à l'ouest et au nord par l'Ukraine, à l'est par la Russie, et au sud par la Crimée et la péninsule de Taman.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
33933,"L'objectif de Kali Linux est de fournir une distribution regroupant l'ensemble des outils nécessaires aux tests de sécurité d'un système d'information, notamment le test d'intrusion.",Kali Linux est un système d'exploitation qui regroupe des outils pour tester la sécurité des systèmes d'information.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
10327,"Farming Simulator est une série de jeux vidéo de simulation agricole développés par la société suisse GIANTS Software, et édités par la société française Focus Home Interactive de 2008 à 2020.","Farming Simulator est une série de jeux vidéo sur l'agriculture, développée par GIANTS Software.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
16623,"La basilique Notre-Dame-du-Port de Clermont-Ferrand est une église collégiale française de style roman auvergnat, située à Clermont-Ferrand dans le quartier du Port, entre la place Delille et la cathédrale.",La basilique Notre-Dame-du-Port à Clermont-Ferrand est une église de style roman auvergnat.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
27342,"Le nombre d'espèces que contient le genre varie, selon les botanistes, entre 100 et 250.","Le genre contient entre 100 et 250 espèces, selon les botanistes.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
45874,"VMware est une société informatique américaine fondée en 1998, filiale d'EMC Corporation depuis 2004 (racheté par Dell le 7 septembre 20,), qui propose plusieurs produits propriétaires liés à la virtualisation d'architectures x86.","VMware est une entreprise américaine qui crée des produits de virtualisation, fondée en 1998.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
22234,"L'amour est un fort sentiment d'affection et d'attachement envers un être vivant ou une chose, assez intense pour pousser ceux qui le ressentent à rechercher une proximité physique, intellectuelle ou même imaginaire avec l'objet de cet amour.",L'amour est un sentiment fort d'affection pour quelqu'un ou quelque chose.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
6488,"Dans la Rome antique, les questeurs sont des magistrats romains annuels comptables des finances, responsables du règlement des dépenses et de l’encaissement des recettes publiques.","Dans la Rome antique, les questeurs étaient des magistrats chargés de gérer les finances.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
41494,"Surnommé « le prince des mathématiciens », il est considéré comme l'un des plus grands mathématiciens de tous les temps.","Surnommé « le prince des mathématiciens », il est un des plus grands mathématiciens de l'histoire.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
37564,"Paulnay est une commune française située dans le département de l'Indre, en région Centre-Val de Loire.",Paulnay est une commune française dans le département de l'Indre.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
32618,Les paroles originales ont été créées en français ; les deux autres versions officielles (en néerlandais et en allemand) sont donc des adaptations de la version française.,"Les paroles originales sont en français, et les autres versions sont des adaptations.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
3056,"Billy the Cat est une série de bande dessinée belge créée par Stéphane Colman et Stephen Desberg en 1981, adaptée en série animée Billy the Cat, dans la peau d'un chat.","Billy the Cat est une bande dessinée belge créée en 1981, adaptée en série animée.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
5055,"Charles Pierre Péguy, né le 7 janvier 1873 à Orléans (Loiret) et mort pour la France le premier jour de la première bataille de l'Ourcq,  le 5 septembre 1914 à Villeroy (Seine-et-Marne), est un écrivain, poète, essayiste et officier de réserve français.","Charles Péguy, né en 1873, était un écrivain et poète français mort en 1914.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
44886,"Une hémorragie (du latin haemorrhagia) désigne un saignement, un écoulement de sang en dehors de l'espace vasculaire constitué par le cœur, les vaisseaux sanguins (veines et artères) et la rate chez certaines espèces.",Une hémorragie est un saignement en dehors des vaisseaux sanguins.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
19800,"La mythologie gréco-romaine, ou mythologie classique, est la synthèse de ce qu’ont en commun la mythologie grecque et la mythologie romaine.",La mythologie gréco-romaine combine les mythologies grecque et romaine.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
143,"99 Luftballons (Neunundneunzig Luftballons, littéralement 99 ballons de baudruche en allemand) est une chanson engagée du groupe pop rock allemand Nena, interprétée par la chanteuse éponyme, numéro 1 des ventes en Allemagne de l'Ouest en 1983.","99 Luftballons est une chanson engagée du groupe allemand Nena, qui a été numéro 1 en 1983.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
